Kampus,Nama_Tempat,Kategori_Awal,Kategori_Google,Rating,Total_Reviews,Latitude,Longitude,Google_Maps_Link,Tags,Kategori_Popularitas,Skor_Kepercayaan,Jarak_KM,Kategori_Jarak
Universitas Gadjah Mada,Pahala Print On Demand,Print,Toko Fotokopi,4.4,271,-7.7544453,110.3701188,https://www.google.com/maps/place/Pahala+Print+On+Demand/data=!4m7!3m6!1s0x2e7a58f88395a2f3:0xad176486db3c5ca2!8m2!3d-7.7544453!4d110.3701188!16s%2Fg%2F11b66j5_3m!19sChIJ86KVg_hYei4Rolw824ZkF60?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko fotokopi,Lumayan Ramai,4.38,2.01,Perlu Motor
Universitas Gadjah Mada,Central Photo,Print,Toko Kamera,4.5,259,-7.7832029,110.3816773,https://www.google.com/maps/place/Central+Photo/data=!4m7!3m6!1s0x2e7a59cd1d3b7125:0xe423161a12e70876!8m2!3d-7.7832029!4d110.3816773!16s%2Fg%2F1hc31ps3p!19sChIJJXE7Hc1Zei4RdgjnEhoWI-Q?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko kamera,Lumayan Ramai,4.47,1.44,Perlu Motor
Universitas Gadjah Mada,Ratu Print,Print,Toko Percetakan,4.6,251,-7.7429044,110.374244,https://www.google.com/maps/place/Ratu+Print/data=!4m7!3m6!1s0x2e7a5922a88e011d:0xf4fd31e62fee49e9!8m2!3d-7.7429044!4d110.374244!16s%2Fg%2F11x2jyfn69!19sChIJHQGOqCJZei4R6UnuL-Yx_fQ?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko percetakan,Lumayan Ramai,4.57,3.13,Perlu Motor
Universitas Gadjah Mada,Gorilla Service Jogja,Print,Toko Reparasi Elektronik,4.2,199,-7.7681587,110.3703505,https://www.google.com/maps/place/Gorilla+Service+Jogja/data=!4m7!3m6!1s0x2e7a59e8f5407c51:0x37d2f9d90f024797!8m2!3d-7.7681587!4d110.3703505!16s%2Fg%2F11t02j4n0p!19sChIJUXxA9ehZei4Rl0cCD9n50jc?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko reparasi elektronik,Lumayan Ramai,4.19,0.88,Perlu Motor
Universitas Gadjah Mada,Bengkel Print Jogja / Joy Print Solution,Print,Jasa Reparasi Printer,4.7,187,-7.7686082,110.3893845,https://www.google.com/maps/place/Bengkel+Print+Jogja+%2F+Joy+Print+Solution/data=!4m7!3m6!1s0x2e7a57883e9417cb:0xfe5abd6def5a536!8m2!3d-7.7686082!4d110.3893845!16s%2Fg%2F11ggr583hr!19sChIJyxeUPohXei4RNqX13tar5Q8?authuser=0&hl=id&rclk=1,universitas gadjah mada print jasa reparasi printer,Lumayan Ramai,4.65,1.29,Perlu Motor
Universitas Gadjah Mada,Epson Service Center Dot Print,Print,Printer Digital,4.8,174,-7.7826893,110.3954279,https://www.google.com/maps/place/Epson+Service+Center+Dot+Print/data=!4m7!3m6!1s0x2e7a59c4942079cd:0x519b4d6633192e8a!8m2!3d-7.7826893!4d110.3954279!16s%2Fg%2F1pzth2gbv!19sChIJzXkglMRZei4Rii4ZM2ZNm1E?authuser=0&hl=id&rclk=1,universitas gadjah mada print printer digital,Lumayan Ramai,4.73,2.34,Perlu Motor
Universitas Gadjah Mada,Media Centerlink,Print,Percetakan Komersial,4.2,154,-7.7818405,110.3880867,https://www.google.com/maps/place/Media+Centerlink/data=!4m7!3m6!1s0x2e7a59cf0660691d:0x4ca6bb42d3a0a121!8m2!3d-7.7818405!4d110.3880867!16s%2Fg%2F1pzrc31nd!19sChIJHWlgBs9Zei4RIaGg00K7pkw?authuser=0&hl=id&rclk=1,universitas gadjah mada print percetakan komersial,Lumayan Ramai,4.19,1.66,Perlu Motor
Universitas Gadjah Mada,Sampurna Seturan Digital Print,Print,Layanan cetak digital,3.4,135,-7.7714497,110.4093574,https://www.google.com/maps/place/Sampurna+Seturan+Digital+Print/data=!4m7!3m6!1s0x2e7a59229ae1c939:0x3dab348e3cbe1950!8m2!3d-7.7714497!4d110.4093574!16s%2Fg%2F11lg0666rr!19sChIJOcnhmiJZei4RUBm-PI40qz0?authuser=0&hl=id&rclk=1,universitas gadjah mada print layanan cetak digital,Lumayan Ramai,3.5,3.47,Perlu Motor
Universitas Gadjah Mada,Focus. Print & Copy Center,Print,Toko Fotokopi,4.5,112,-7.764798,110.3887135,https://www.google.com/maps/place/Focus.+Print+%26+Copy+Center/data=!4m7!3m6!1s0x2e7a59095ba23e31:0x12aa54e7adf7b1bf!8m2!3d-7.764798!4d110.3887135!16s%2Fg%2F11rq10hygc!19sChIJMT6iWwlZei4Rv7H3redUqhI?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko fotokopi,Lumayan Ramai,4.45,1.37,Perlu Motor
Universitas Gadjah Mada,Servis Laptop Jogja I Jual - Beli Laptop I Komputer I Printer I Duta Condong Media Catur,Print,Toko Kaos Custom,4.8,95,-7.7560485,110.405413,https://www.google.com/maps/place/Servis+Laptop+Jogja+I+Jual+-+Beli+Laptop+I+Komputer+I+Printer+I+Duta+Condong+Media+Catur/data=!4m7!3m6!1s0x2e7a5981dfa9a303:0xaed21a563062541d!8m2!3d-7.7560485!4d110.405413!16s%2Fg%2F11sjldls5j!19sChIJA6Op34FZei4RHVRiMFYa0q4?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko kaos custom,Lumayan Ramai,4.69,3.45,Perlu Motor
Universitas Gadjah Mada,Suka Print Timoho [Toko Printer] Service Printer,Print,Toko Elektronik,4.4,75,-7.7907163,110.393244,https://www.google.com/maps/place/Suka+Print+Timoho+%5BToko+Printer%5D+Service+Printer/data=!4m7!3m6!1s0x2e7a59d97a3e7759:0xa482015790a108e!8m2!3d-7.7907163!4d110.393244!16s%2Fg%2F11f3nltz5v!19sChIJWXc-etlZei4RjhAKeRUgSAo?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko elektronik,Lumayan Ramai,4.35,2.78,Perlu Motor
Universitas Gadjah Mada,Family Photo Copy,Print,Toko Fotokopi,3.6,68,-7.7963266,110.3950135,https://www.google.com/maps/place/Family+Photo+Copy/data=!4m7!3m6!1s0x2e7a576238922c33:0x381c55064f8729fc!8m2!3d-7.7963266!4d110.3950135!16s%2Fg%2F11b66hy5_q!19sChIJMyySOGJXei4R_CmHTwZVHDg?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko fotokopi,Lumayan Ramai,3.72,3.41,Perlu Motor
Universitas Gadjah Mada,Dipimedia ( Sablon Kaos dan Totebag Satuan DTG DTF Jogja ),Print,Layanan cetak digital,4.6,59,-7.7846206,110.403111,https://www.google.com/maps/place/Dipimedia+%28+Sablon+Kaos+dan+Totebag+Satuan+DTG+DTF+Jogja+%29/data=!4m7!3m6!1s0x2e7a59e7efe307cb:0xc9c0fc9ea1c86774!8m2!3d-7.7846206!4d110.403111!16s%2Fg%2F11byt8hwnb!19sChIJywfj7-dZei4RdGfIoZ78wMk?authuser=0&hl=id&rclk=1,universitas gadjah mada print layanan cetak digital,Lumayan Ramai,4.48,3.17,Perlu Motor
Universitas Gadjah Mada,Print Kain Jogja - KAEN Indonesia,Print,Layanan cetak digital,4.8,44,-7.7602377,110.3695938,https://www.google.com/maps/place/Print+Kain+Jogja+-+KAEN+Indonesia/data=!4m7!3m6!1s0x2e7a59443a057d91:0x5e5dcac3664ca8f7!8m2!3d-7.7602377!4d110.3695938!16s%2Fg%2F11mfn7s6j0!19sChIJkX0FOkRZei4R96hMZsPKXV4?authuser=0&hl=id&rclk=1,universitas gadjah mada print layanan cetak digital,Sepi,4.59,1.49,Perlu Motor
Universitas Gadjah Mada,Artsandi Print,Print,Jasa Reparasi Printer,4.4,44,-7.796205,110.3706,https://www.google.com/maps/place/Artsandi+Print/data=!4m7!3m6!1s0x2e7a5787647c8473:0xe2cbedd58c8a8f34!8m2!3d-7.796205!4d110.3706!16s%2Fg%2F11bzsf7hcd!19sChIJc4R8ZIdXei4RNI-KjNXty-I?authuser=0&hl=id&rclk=1,universitas gadjah mada print jasa reparasi printer,Sepi,4.32,2.93,Perlu Motor
Universitas Gadjah Mada,Resolusi Jogja Print,Print,Printer Digital,5,42,-7.7695447,110.4072938,https://www.google.com/maps/place/Resolusi+Jogja+Print/data=!4m7!3m6!1s0x2e7a5986a52da6c1:0x9c6672400c1486cf!8m2!3d-7.7695447!4d110.4072938!16s%2Fg%2F11j0xqfzp_!19sChIJwaYtpYZZei4Rz4YUDEByZpw?authuser=0&hl=id&rclk=1,universitas gadjah mada print printer digital,Sepi,4.72,3.25,Perlu Motor
Universitas Gadjah Mada,Print Inspire (Cetak Online),Print,Layanan cetak digital,4.7,37,-7.7656368,110.3918795,https://www.google.com/maps/place/Print+Inspire+%28Cetak+Online%29/data=!4m7!3m6!1s0x2e7a599effbf6f85:0x5bc674212abaebb9!8m2!3d-7.7656368!4d110.3918795!16s%2Fg%2F11k9k8m1q7!19sChIJhW-__55Zei4Rueu6KiF0xls?authuser=0&hl=id&rclk=1,universitas gadjah mada print layanan cetak digital,Sepi,4.5,1.65,Perlu Motor
Universitas Gadjah Mada,Vios Print,Print,Printer Digital,4.7,33,-7.785056,110.3863622,https://www.google.com/maps/place/Vios+Print/data=!4m7!3m6!1s0x2e7a59d1dd437ce1:0x352275a78ba80365!8m2!3d-7.785056!4d110.3863622!16s%2Fg%2F11b75jyt3h!19sChIJ4XxD3dFZei4RZQOoi6d1IjU?authuser=0&hl=id&rclk=1,universitas gadjah mada print printer digital,Sepi,4.49,1.84,Perlu Motor
Universitas Gadjah Mada,Bandicota Fotokopi,Print,Toko Fotokopi,4.6,29,-7.7619905,110.4242034,https://www.google.com/maps/place/Bandicota+Fotokopi/data=!4m7!3m6!1s0x2e7a5987d95b7b2d:0x914bc665625bc90a!8m2!3d-7.7619905!4d110.4242034!16s%2Fg%2F11b75htzd6!19sChIJLXtb2YdZei4RCslbYmXGS5E?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko fotokopi,Sepi,4.41,5.2,Perlu Motor
Universitas Gadjah Mada,POLYFLEX EXPERT JOGJA,Print,Toko Pakaian,4.3,28,-7.7785,110.392794,https://www.google.com/maps/place/POLYFLEX+EXPERT+JOGJA/data=!4m7!3m6!1s0xad61eb642dbd71c3:0xcec92f80ac4d53f!8m2!3d-7.7785!4d110.392794!16s%2Fg%2F11rqyqxzb8!19sChIJw3G9LWTrYa0RP9XECviS7Aw?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko pakaian,Sepi,4.23,1.85,Perlu Motor
Universitas Gadjah Mada,Fast Print,Print,Jasa Reparasi Printer,5,28,-7.7548817,110.3698693,https://www.google.com/maps/place/Fast+Print/data=!4m7!3m6!1s0x2e7a58562c4cb67b:0x9903e6dfa10a1c3a!8m2!3d-7.7548817!4d110.3698693!16s%2Fg%2F11c594wyzw!19sChIJe7ZMLFZYei4ROhwKod_mA5k?authuser=0&hl=id&rclk=1,universitas gadjah mada print jasa reparasi printer,Sepi,4.64,1.98,Perlu Motor
Universitas Gadjah Mada,Flow Fotokopi & Print 24 Jam Jogja,Print,Printer Digital,4.7,26,-7.7557824,110.3766937,https://www.google.com/maps/place/Flow+Fotokopi+%26+Print+24+Jam+Jogja/data=!4m7!3m6!1s0x2e7a59d4a2218c07:0xd6856f4dca9b2021!8m2!3d-7.7557824!4d110.3766937!16s%2Fg%2F11xd7yzy4h!19sChIJB4whotRZei4RISCbyk1vhdY?authuser=0&hl=id&rclk=1,universitas gadjah mada print printer digital,Sepi,4.46,1.68,Perlu Motor
Universitas Gadjah Mada,Maklon sablon DTF(Jogja print apparel),Print,Toko Kaos Custom,4.8,25,-7.7779375,110.4004885,https://www.google.com/maps/place/Maklon+sablon+DTF%28Jogja+print+apparel%29/data=!4m7!3m6!1s0x2e7a59dab373e347:0xf7bdc870ea7f836f!8m2!3d-7.7779375!4d110.4004885!16s%2Fg%2F11vtbmrfz7!19sChIJR-Nzs9pZei4Rb4N_6nDIvfc?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko kaos custom,Sepi,4.51,2.61,Perlu Motor
Universitas Gadjah Mada,"Print Online Jogja 24 jam (TIDAK ADA TOKO. Cukup kirim file, nanti kita antar)",Print,Printer Digital,4.8,23,-7.7843857,110.3968652,"https://www.google.com/maps/place/Print+Online+Jogja+24+jam+%28TIDAK+ADA+TOKO.+Cukup+kirim+file,+nanti+kita+antar%29/data=!4m7!3m6!1s0x2e7a59cf0e1e93e1:0xc498c978e5226bac!8m2!3d-7.7843857!4d110.3968652!16s%2Fg%2F11sv74glsl!19sChIJ4ZMeDs9Zei4RrGsi5XjJmMQ?authuser=0&hl=id&rclk=1",universitas gadjah mada print printer digital,Sepi,4.49,2.58,Perlu Motor
Universitas Gadjah Mada,vios print,Print,Layanan cetak digital,4.7,23,-7.763292,110.4065248,https://www.google.com/maps/place/vios+print/data=!4m7!3m6!1s0x2e7a59465fc5bcab:0x7ff3a79130d8e849!8m2!3d-7.763292!4d110.4065248!16s%2Fg%2F11fr1njhl2!19sChIJq7zFX0ZZei4RSejYMJGn838?authuser=0&hl=id&rclk=1,universitas gadjah mada print layanan cetak digital,Sepi,4.44,3.27,Perlu Motor
Universitas Gadjah Mada,"Barokah print (tempat servis printer,isi ulang dan jual beli)",Print,Toko Isi Ulang Tinta Printer,5,20,-7.7571598,110.3954101,"https://www.google.com/maps/place/Barokah+print+%28tempat+servis+printer,isi+ulang+dan+jual+beli%29/data=!4m7!3m6!1s0x2e7a591012164275:0x7727c41773fd4bcf!8m2!3d-7.7571598!4d110.3954101!16s%2Fg%2F11s7htzjkg!19sChIJdUIWEhBZei4Rz0v9cxfEJ3c?authuser=0&hl=id&rclk=1",universitas gadjah mada print toko isi ulang tinta printer,Sepi,4.57,2.46,Perlu Motor
Universitas Gadjah Mada,"Kampoeng Mart, Celluller & Fotokopi-print",Print,Toko Fotokopi,4.4,19,-7.7798407,110.3835396,"https://www.google.com/maps/place/Kampoeng+Mart,+Celluller+%26+Fotokopi-print/data=!4m7!3m6!1s0x2e7a59cbf5ee1bc5:0x15661e7229ff7f59!8m2!3d-7.7798407!4d110.3835396!16s%2Fg%2F11c57whb3b!19sChIJxRvu9ctZei4RWX__KXIeZhU?authuser=0&hl=id&rclk=1",universitas gadjah mada print toko fotokopi,Sepi,4.27,1.18,Perlu Motor
Universitas Gadjah Mada,Amanah Print Copy,Print,Toko Fotokopi,4.9,18,-7.7660434,110.386412,https://www.google.com/maps/place/Amanah+Print+Copy/data=!4m7!3m6!1s0x2e7a59b174b92b6f:0xd3667660738db6f6!8m2!3d-7.7660434!4d110.386412!16s%2Fg%2F11c0r479d1!19sChIJbyu5dLFZei4R9raNc2B2ZtM?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko fotokopi,Sepi,4.5,1.08,Perlu Motor
Universitas Gadjah Mada,Grafiti Print System,Print,Printer Digital,4.2,16,-7.7732025,110.4107241,https://www.google.com/maps/place/Grafiti+Print+System/data=!4m7!3m6!1s0x2e7a59ed2ba57155:0x75def77f82a5ae3a!8m2!3d-7.7732025!4d110.4107241!16s%2Fg%2F11by_y8ysl!19sChIJVXGlK-1Zei4ROq6lgn_33nU?authuser=0&hl=id&rclk=1,universitas gadjah mada print printer digital,Sepi,4.17,3.63,Perlu Motor
Universitas Gadjah Mada,dien copy center,Print,Toko Percetakan,5,15,-7.7734219,110.3890581,https://www.google.com/maps/place/dien+copy+center/data=!4m7!3m6!1s0x2e7a59b53f3d3acb:0x657d2d58c8a69e4f!8m2!3d-7.7734219!4d110.3890581!16s%2Fg%2F11j4sghjpw!19sChIJyzo9P7VZei4RT56myFgtfWU?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko percetakan,Sepi,4.51,1.27,Perlu Motor
Universitas Gadjah Mada,Achel Print Photocopy Penjilidan,Print,Toko Fotokopi,3.7,15,-7.773199,110.391936,https://www.google.com/maps/place/Achel+Print+Photocopy+Penjilidan/data=!4m7!3m6!1s0x2e7a59b9c5e25bcb:0x887df6118374a328!8m2!3d-7.773199!4d110.391936!16s%2Fg%2F1pzrk2_jh!19sChIJy1vixblZei4RKKN0gxH2fYg?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko fotokopi,Sepi,3.95,1.57,Perlu Motor
Universitas Gadjah Mada,Centra Print,Print,Layanan cetak digital,4.6,15,-7.8009957,110.3779516,https://www.google.com/maps/place/Centra+Print/data=!4m7!3m6!1s0x2e7a578204f32927:0x2c26837a2fb1fc1!8m2!3d-7.8009957!4d110.3779516!16s%2Fg%2F11dz0xy4sk!19sChIJJynzBIJXei4RwR_7ojdowgI?authuser=0&hl=id&rclk=1,universitas gadjah mada print layanan cetak digital,Sepi,4.34,3.35,Perlu Motor
Universitas Gadjah Mada,Fotokopi Daniswara,Print,Toko Percetakan,4.9,12,-7.7732905,110.416044,https://www.google.com/maps/place/Fotokopi+Daniswara/data=!4m7!3m6!1s0x2e7a59fc63a9fcb9:0xe9f7d0d95d9f4b70!8m2!3d-7.7732905!4d110.416044!16s%2Fg%2F11s8_6z212!19sChIJufypY_xZei4RcEufXdnQ9-k?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko percetakan,Sepi,4.43,4.21,Perlu Motor
Universitas Gadjah Mada,INDO KAIN JOGJA (kain jersey dan print jersey),Print,Toko,4.4,12,-7.7893028,110.3983662,https://www.google.com/maps/place/INDO+KAIN+JOGJA+%28kain+jersey+dan+print+jersey%29/data=!4m7!3m6!1s0x2e7a59bcab091baf:0xb23f09ce46899081!8m2!3d-7.7893028!4d110.3983662!16s%2Fg%2F11q_7sptnb!19sChIJrxsJq7xZei4RgZCJRs4JP7I?authuser=0&hl=id&rclk=1,universitas gadjah mada print toko,Sepi,4.24,3.05,Perlu Motor
